pid,age,gender,country,login_count_24h,repeat_login_count_24h,active_days_24h,avg_login_gap_minutes,jobs_started_24h,unique_jobs_started_24h,career_jobs_started_24h,special_jobs_started_24h,freeplay_jobs_started_24h,challenge_jobs_started_24h,jobs_completed_24h,career_jobs_completed_24h,special_jobs_completed_24h,freeplay_jobs_completed_24h,challenge_jobs_completed_24h,tasks_completed_24h,subtasks_completed_24h,jobs_exited_24h,avg_session_length_exit,max_session_length_exit,avg_session_length,max_session_length,distinct_jobs_played,interruption_count,avg_interruption_session,longest_interrupted_session,career_play_ratio,special_play_ratio,freeplay_ratio,challenge_ratio,retained
p10135,18,Female,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10136,41,Non-binary,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10137,20,Transgender,USA,1,0,1,0,3,3,3,0,0,0,3,3,0,0,0,3,117,5,302.0000000000000000,514,319.6666666666666667,477,3,5,302.0000000000000000,514,1,0,0,0,0
p10138,25,Female,Switzerland,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,63,2,16.0000000000000000,20,6.5000000000000000,12,2,2,16.0000000000000000,20,1,0,0,0,0
p10139,38,Male,UK,2,1,2,1299.0500000000000000,2,2,2,0,0,0,1,1,0,0,0,1,69,2,10.5000000000000000,15,3.0000000000000000,6,2,2,10.5000000000000000,15,1,0,0,0,1
p1014,21,Male,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10140,33,Female,USA,2,1,1,260.3500000000000000,7,7,7,0,0,0,7,7,0,0,0,10,433,9,255.7777777777777778,421,262.1428571428571429,392,7,9,255.7777777777777778,421,1,0,0,0,1
p10141,29,Female,UK,2,1,2,747.3333333333333333,4,4,4,0,0,0,4,4,0,0,0,12,342,5,39.2000000000000000,126,11.7500000000000000,21,4,5,39.2000000000000000,126,1,0,0,0,1
p10142,25,Male,China,2,1,1,80.3833333333333333,4,3,0,4,0,0,2,0,2,0,0,3,254,4,50.7500000000000000,89,20.0000000000000000,51,3,4,50.7500000000000000,89,0,1,0,0,0
p10143,21,Transgender,USA,1,0,1,0,1,1,1,0,0,0,2,2,0,0,0,2,137,3,38.6666666666666667,44,41.0000000000000000,41,1,3,38.6666666666666667,44,1,0,0,0,1
p10144,33,Male,Germany,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10146,36,Male,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10147,20,Non-binary,UK,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,2,140,2,47.5000000000000000,84,6.5000000000000000,11,2,2,47.5000000000000000,84,1,0,0,0,1
p10148,40,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10149,30,Non-binary,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p1015,45,Female,Poland,3,2,2,478.7083333333333334,5,5,5,0,0,0,5,5,0,0,0,13,394,5,92.4000000000000000,186,18.2000000000000000,75,5,5,92.4000000000000000,186,1,0,0,0,1
p10150,35,Female,USA,1,0,1,0,3,3,3,0,0,0,2,2,0,0,0,2,167,3,53.0000000000000000,80,26.3333333333333333,49,3,3,53.0000000000000000,80,1,0,0,0,1
p10151,35,Female,Australia,1,0,1,0,4,4,4,0,0,0,3,3,0,0,0,9,322,4,81.0000000000000000,190,33.7500000000000000,64,4,4,81.0000000000000000,190,1,0,0,0,1
p10152,27,Female,China,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10153,21,Female,Belgium,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,90,2,44.5000000000000000,79,5.5000000000000000,10,2,2,44.5000000000000000,79,1,0,0,0,0
p10154,19,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10155,24,Male,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10156,23,Male,Norway,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,30,1,75.0000000000000000,75,1.00000000000000000000,1,1,1,75.0000000000000000,75,1,0,0,0,0
p10157,40,Male,Sweden,2,1,2,1363.0833333333333333,8,8,8,0,0,0,7,7,0,0,0,15,646,8,9.5000000000000000,33,5.5000000000000000,12,8,8,9.5000000000000000,33,1,0,0,0,0
p10158,24,"Transgender,Female",USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10159,34,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p1016,32,Male,UK,6,5,1,224.7566666666666667,9,8,7,2,0,0,6,6,0,0,0,14,534,15,40.2666666666666667,99,34.8888888888888889,67,8,15,40.2666666666666667,99,0.7777777777777778,0.2222222222222222,0,0,1
p10160,20,Male,,3,2,2,666.1500000000000000,7,5,2,1,1,3,5,1,1,1,2,6,230,7,13.4285714285714286,23,4.8571428571428571,9,5,7,13.4285714285714286,23,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,1
p10161,31,Male,,2,1,2,940.5833333333333333,14,14,14,0,0,0,13,13,0,0,0,21,1009,13,182.0769230769230769,408,169.1428571428571429,408,14,13,182.0769230769230769,408,1,0,0,0,1
p10162,38,Prefer not to say,USA,2,1,2,1050.5500000000000000,14,14,14,0,0,0,14,14,0,0,0,15,989,16,151.0000000000000000,220,143.5000000000000000,216,14,16,151.0000000000000000,220,1,0,0,0,1
p10163,21,Female,Taiwan,1,0,1,0,5,5,5,0,0,0,4,4,0,0,0,5,313,5,367.0000000000000000,628,241.6000000000000000,422,5,5,367.0000000000000000,628,1,0,0,0,1
p10164,27,Male,France,1,0,1,0,7,7,6,1,0,0,6,6,0,0,0,14,418,7,106.1428571428571429,180,80.5714285714285714,179,7,7,106.1428571428571429,180,0.8571428571428571,0.14285714285714285,0,0,1
p10165,37,Male,Japan,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2.0000000000000000,2,1.00000000000000000000,1,1,1,2.0000000000000000,2,1,0,0,0,0
p10166,44,Male,UK,2,1,2,1104.1000000000000000,4,4,4,0,0,0,4,4,0,0,0,4,223,4,52.0000000000000000,73,20.0000000000000000,70,4,4,52.0000000000000000,73,1,0,0,0,1
p10167,25,Male,UK,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,19,1,5.0000000000000000,5,0.00000000000000000000,0,1,1,5.0000000000000000,5,1,0,0,0,0
p10168,31,Non-binary,USA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,89.0000000000000000,89,0,0,0,1,89.0000000000000000,89,0,0,0,0,1
p10169,36,Non-binary,USA,2,1,1,131.5500000000000000,5,5,5,0,0,0,5,5,0,0,0,5,406,7,78.5714285714285714,156,78.4000000000000000,96,5,7,78.5714285714285714,156,1,0,0,0,1
p1017,45,Female,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10170,63,Female,France,4,3,1,83.8666666666666667,2,2,2,0,0,0,1,1,0,0,0,1,114,5,15.4000000000000000,45,4.5000000000000000,5,2,5,15.4000000000000000,45,1,0,0,0,1
p10171,43,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10172,18,Female,USA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,40.0000000000000000,40,0,0,0,1,40.0000000000000000,40,0,0,0,0,1
p10173,39,Male,France,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,30,1,9.0000000000000000,9,1.00000000000000000000,1,1,1,9.0000000000000000,9,1,0,0,0,0
p10174,36,Male,UK,5,4,2,308.1250000000000000,7,7,7,0,0,0,6,6,0,0,0,14,426,9,56.4444444444444444,84,22.5714285714285714,73,7,9,56.4444444444444444,84,1,0,0,0,1
p10175,30,Non-binary,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10176,29,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10177,20,Other,USA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,16.0000000000000000,16,0,0,0,1,16.0000000000000000,16,0,0,0,0,0
p10178,32,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10179,24,Transgender,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p1018,28,Non-binary,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10180,44,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10181,18,Non-binary,Australia,2,1,1,5.1166666666666667,1,1,0,1,0,0,1,0,1,0,0,2,43,1,9.0000000000000000,9,1.00000000000000000000,1,1,1,9.0000000000000000,9,0,1,0,0,0
p10182,40,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10183,18,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10184,18,Transgender,Canada,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,30,1,47.0000000000000000,47,0.00000000000000000000,0,1,1,47.0000000000000000,47,0,1,0,0,1
p10185,31,Male,Australia,1,0,1,0,2,1,1,0,1,0,1,1,0,0,0,1,30,2,10.0000000000000000,10,5.5000000000000000,10,1,2,10.0000000000000000,10,0.5,0,0.5,0,1
p10186,32,Female,USA,2,1,2,1137.9333333333333333,4,4,4,0,0,0,4,4,0,0,0,12,278,4,78.5000000000000000,134,34.0000000000000000,130,4,4,78.5000000000000000,134,1,0,0,0,1
p10187,20,Male,China,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,112,2,30.0000000000000000,48,7.0000000000000000,12,2,2,30.0000000000000000,48,1,0,0,0,1
p10188,22,Male,Norway,2,1,1,35.7166666666666667,3,3,3,0,0,0,2,2,0,0,0,2,118,5,15.2000000000000000,35,6.6666666666666667,13,3,5,15.2000000000000000,35,1,0,0,0,1
p10189,32,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p1019,30,Female,USA,6,5,1,259.5366666666666666,8,8,8,0,0,0,8,8,0,0,0,10,635,12,43.6666666666666667,113,17.6250000000000000,59,8,12,43.6666666666666667,113,1,0,0,0,1
p10190,38,Male,Australia,1,0,1,0,4,4,4,0,0,0,3,3,0,0,0,3,186,4,46.7500000000000000,74,28.5000000000000000,54,4,4,46.7500000000000000,74,1,0,0,0,1
p10191,32,Male,Spain,2,1,2,794.8500000000000000,2,2,2,0,0,0,2,2,0,0,0,2,140,3,21.6666666666666667,40,4.5000000000000000,7,2,3,21.6666666666666667,40,1,0,0,0,1
p10192,52,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10193,32,Male,,1,0,1,0,8,8,8,0,0,0,8,8,0,0,0,16,613,8,158.1250000000000000,305,120.1250000000000000,268,8,8,158.1250000000000000,305,1,0,0,0,1
p10194,,Male,USA,2,1,2,1229.5500000000000000,7,7,7,0,0,0,6,6,0,0,0,14,475,9,79.5555555555555556,160,70.7142857142857143,129,7,9,79.5555555555555556,160,1,0,0,0,1
p10195,32,Non-binary,Sweden,2,1,2,922.9333333333333333,5,5,5,0,0,0,4,4,0,0,0,10,245,5,39.8000000000000000,59,18.2000000000000000,47,5,5,39.8000000000000000,59,1,0,0,0,1
p10196,29,Non-binary,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10197,28,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10198,19,Male,UK,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,2,140,2,73.0000000000000000,106,35.5000000000000000,40,2,2,73.0000000000000000,106,1,0,0,0,1
p10199,32,Male,USA,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,76,2,55.5000000000000000,71,40.0000000000000000,40,1,2,55.5000000000000000,71,1,0,0,0,0
p102,27,Female,UK,1,0,1,0,2,1,1,0,1,0,2,1,0,1,0,2,60,2,16.0000000000000000,20,6.5000000000000000,12,1,2,16.0000000000000000,20,0.5,0,0.5,0,1
p1020,35,Male,USA,2,1,2,896.4833333333333333,2,2,2,0,0,0,2,2,0,0,0,8,120,4,56.0000000000000000,70,25.0000000000000000,50,2,4,56.0000000000000000,70,1,0,0,0,1
p10200,43,Female,,1,0,1,0,5,5,5,0,0,0,4,4,0,0,0,12,351,5,140.8000000000000000,307,79.6000000000000000,189,5,5,140.8000000000000000,307,1,0,0,0,0
p10201,39,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10203,25,Male,Ireland,1,0,1,0,40,40,38,2,0,0,40,38,2,0,0,49,4287,39,144.5897435897435897,207,140.7750000000000000,200,40,39,144.5897435897435897,207,0.95,0.05,0,0,0
p10205,29,Male,Netherlands,2,1,1,13.3166666666666667,44,33,33,0,11,0,37,33,0,4,0,45,3743,44,155.1136363636363636,259,149.0000000000000000,254,33,44,155.1136363636363636,259,0.75,0,0.25,0,1
p10206,19,Male,USA,1,0,1,0,3,3,3,0,0,0,3,3,0,0,0,4,204,3,37.3333333333333333,69,37.3333333333333333,69,3,3,37.3333333333333333,69,1,0,0,0,1
p10207,25,Non-binary,USA,2,1,1,687.7333333333333333,3,3,3,0,0,0,3,3,0,0,0,7,173,4,42.7500000000000000,76,31.6666666666666667,49,3,4,42.7500000000000000,76,1,0,0,0,1
p10208,29,Non-binary,USA,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,18.0000000000000000,18,0.00000000000000000000,0,1,1,18.0000000000000000,18,1,0,0,0,1
p10209,18,Male,,1,0,1,0,4,4,4,0,0,0,4,4,0,0,0,4,223,4,79.7500000000000000,139,45.7500000000000000,84,4,4,79.7500000000000000,139,1,0,0,0,1
p1021,25,Transgender,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10210,24,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10211,27,Non-binary,Austria,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,2,140,2,47.0000000000000000,80,9.0000000000000000,14,2,2,47.0000000000000000,80,1,0,0,0,1
p10212,19,Male,Sweden,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,30,2,6.0000000000000000,6,4.0000000000000000,6,2,2,6.0000000000000000,6,1,0,0,0,0
p10213,41,Female,USA,2,1,1,390.8333333333333333,1,1,1,0,0,0,1,1,0,0,0,1,53,2,18.5000000000000000,34,0.00000000000000000000,0,1,2,18.5000000000000000,34,1,0,0,0,1
p10214,30,Female,Taiwan,1,0,1,0,3,3,3,0,0,0,3,3,0,0,0,3,170,3,57.6666666666666667,86,29.6666666666666667,76,3,3,57.6666666666666667,86,1,0,0,0,1
p10215,28,Male,Japan,1,0,1,0,5,5,5,0,0,0,4,4,0,0,0,5,225,5,91.0000000000000000,161,58.8000000000000000,116,5,5,91.0000000000000000,161,1,0,0,0,1
p10216,22,Male,,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,62,2,15.0000000000000000,21,5.5000000000000000,9,2,2,15.0000000000000000,21,1,0,0,0,0
p10217,19,Non-binary,UK,2,1,1,249.7166666666666667,6,6,6,0,0,0,6,6,0,0,0,14,418,7,184.5714285714285714,495,109.0000000000000000,490,6,7,184.5714285714285714,495,1,0,0,0,1
p10218,21,"Female,Non-binary",USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10219,29,Prefer not to say,Germany,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,80,2,17.0000000000000000,25,5.5000000000000000,9,2,2,17.0000000000000000,25,1,0,0,0,0
p1022,21,Male,Australia,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,43,2,8.5000000000000000,10,3.5000000000000000,7,2,2,8.5000000000000000,10,1,0,0,0,0
p10220,26,Male,USA,1,0,1,0,3,3,3,0,0,0,3,3,0,0,0,10,165,4,119.5000000000000000,199,93.0000000000000000,133,3,4,119.5000000000000000,199,1,0,0,0,0
p10221,26,Male,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10222,18,Male,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10223,43,Male,UK,3,2,2,681.1500000000000000,2,2,2,0,0,0,1,1,0,0,0,1,137,4,24.0000000000000000,53,5.5000000000000000,10,2,4,24.0000000000000000,53,1,0,0,0,1
p10224,37,Female,USA,1,0,1,0,4,4,4,0,0,0,3,3,0,0,0,11,293,4,125.5000000000000000,169,83.2500000000000000,145,4,4,125.5000000000000000,169,1,0,0,0,1
p10225,19,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10226,18,Female,USA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,52.0000000000000000,52,0,0,0,1,52.0000000000000000,52,0,0,0,0,1
p10227,23,Female,UK,2,1,1,761.0166666666666667,19,19,19,0,0,0,18,18,0,0,0,26,1344,28,306.0000000000000000,609,280.2631578947368421,605,19,28,306.0000000000000000,609,1,0,0,0,1
p10228,25,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10229,47,Male,South Korea,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p1023,31,Female,South Korea,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10230,20,Male,,1,0,1,0,2,2,2,0,0,0,3,3,0,0,0,9,213,4,91.2500000000000000,121,113.0000000000000000,114,2,4,91.2500000000000000,121,1,0,0,0,1
p10231,27,Male,USA,2,1,2,828.4666666666666667,4,4,4,0,0,0,4,4,0,0,0,4,391,6,61.0000000000000000,98,54.0000000000000000,97,4,6,61.0000000000000000,98,1,0,0,0,1
p10232,39,Male,UK,1,0,1,0,5,5,5,0,0,0,4,4,0,0,0,4,223,5,59.8000000000000000,92,41.6000000000000000,92,5,5,59.8000000000000000,92,1,0,0,0,0
p10233,19,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10234,24,Male,France,2,1,2,1145.7666666666666667,9,9,7,2,0,0,8,7,1,0,0,17,727,8,196.0000000000000000,392,130.8888888888888889,304,9,8,196.0000000000000000,392,0.7777777777777778,0.2222222222222222,0,0,1
p10236,36,Female,USA,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,76,2,24.5000000000000000,43,4.0000000000000000,6,2,2,24.5000000000000000,43,1,0,0,0,0
p10237,19,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10238,18,Male,Poland,8,7,2,187.9523809523809524,7,7,7,0,0,0,6,6,0,0,0,14,474,10,33.1000000000000000,152,9.7142857142857143,50,7,10,33.1000000000000000,152,1,0,0,0,1
p10239,38,"Female,Male,Transgender,Other",USA,4,3,2,458.9666666666666667,26,26,26,0,0,0,26,26,0,0,0,29,2913,29,51.0000000000000000,77,48.4230769230769231,77,26,29,51.0000000000000000,77,1,0,0,0,1
p1024,30,Male,USA,2,1,1,345.2833333333333333,1,1,1,0,0,0,0,0,0,0,0,7,76,2,86.5000000000000000,146,18.0000000000000000,18,1,2,86.5000000000000000,146,1,0,0,0,1
p10240,23,Non-binary,USA,1,0,1,0,3,3,2,1,0,0,2,1,1,0,0,3,93,4,18.0000000000000000,30,6.6666666666666667,12,3,4,18.0000000000000000,30,0.6666666666666666,0.3333333333333333,0,0,1
p10241,19,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10242,20,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10243,18,Male,USA,2,1,1,419.6666666666666667,2,2,2,0,0,0,2,2,0,0,0,2,116,3,26.3333333333333333,56,1.00000000000000000000,2,2,3,26.3333333333333333,56,1,0,0,0,1
p10244,31,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10245,29,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10246,70,Male,Netherlands,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,23,1,16.0000000000000000,16,4.0000000000000000,4,1,1,16.0000000000000000,16,1,0,0,0,0
p10247,21,Transgender,USA,1,0,1,0,4,4,4,0,0,0,3,3,0,0,0,3,106,4,32.7500000000000000,36,23.7500000000000000,34,4,4,32.7500000000000000,36,1,0,0,0,1
p10248,27,Male,Sweden,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,68,2,9.5000000000000000,14,5.0000000000000000,5,1,2,9.5000000000000000,14,1,0,0,0,0
p10249,18,Male,New Zealand,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,55,2,10.0000000000000000,13,4.0000000000000000,7,2,2,10.0000000000000000,13,1,0,0,0,0
p1025,20,Female,France,2,1,2,993.6000000000000000,5,5,5,0,0,0,4,4,0,0,0,10,298,6,75.3333333333333333,112,49.2000000000000000,91,5,6,75.3333333333333333,112,1,0,0,0,1
p10250,33,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10251,25,Male,USA,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,9,172,1,108.0000000000000000,108,0.00000000000000000000,0,1,1,108.0000000000000000,108,1,0,0,0,1
p10252,22,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10253,27,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10254,58,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10255,37,Male,Belgium,4,3,1,188.9000000000000000,3,3,3,0,0,0,3,3,0,0,0,3,170,4,18.0000000000000000,31,5.0000000000000000,15,3,4,18.0000000000000000,31,1,0,0,0,1
p10256,18,Male,Australia,1,0,1,0,12,12,12,0,0,0,12,12,0,0,0,20,995,12,30.5833333333333333,40,27.4166666666666667,39,12,12,30.5833333333333333,40,1,0,0,0,0
p10257,31,Female,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10258,23,Male,Germany,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10259,22,Female,Netherlands,1,0,1,0,3,3,3,0,0,0,2,2,0,0,0,2,122,3,25.0000000000000000,35,13.6666666666666667,33,3,3,25.0000000000000000,35,1,0,0,0,0
p1026,28,Non-binary,USA,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,6,49,2,17.5000000000000000,33,1.00000000000000000000,2,2,2,17.5000000000000000,33,1,0,0,0,1
p10260,37,Male,USA,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,108,1,45.0000000000000000,45,0,0,0,1,45.0000000000000000,45,0,0,0,0,0
p10261,22,Transgender,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10262,23,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10263,23,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10264,28,Male,France,4,3,1,401.8888888888888889,15,13,12,1,2,0,14,11,1,2,0,23,885,17,81.5882352941176471,146,66.1333333333333333,134,13,17,81.5882352941176471,146,0.8,0.06666666666666667,0.13333333333333333,0,1
p10265,42,Male,USA,3,2,2,623.2083333333333334,7,7,7,0,0,0,7,7,0,0,0,7,640,8,123.7500000000000000,261,61.1428571428571429,209,7,8,123.7500000000000000,261,1,0,0,0,1
p10266,58,Female,Australia,1,0,1,0,23,11,11,0,12,0,22,10,0,12,0,30,1572,22,460.5909090909090909,771,440.6956521739130435,771,11,22,460.5909090909090909,771,0.4782608695652174,0,0.5217391304347826,0,1
p10267,23,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10268,19,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p10269,24,Female,Australia,2,1,2,129.2500000000000000,5,5,5,0,0,0,4,4,0,0,0,10,245,5,62.0000000000000000,81,31.0000000000000000,74,5,5,62.0000000000000000,81,1,0,0,0,1
p1027,30,Male,France,2,1,1,369.6666666666666667,5,5,5,0,0,0,4,4,0,0,0,4,241,6,32.0000000000000000,51,22.6000000000000000,44,5,6,32.0000000000000000,51,1,0,0,0,1
p10270,35,Male,Germany,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10271,21,Male,South Korea,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p10272,19,Prefer not to say,,1,0,1,0,3,3,3,0,0,0,3,3,0,0,0,3,170,3,44.6666666666666667,65,23.3333333333333333,61,3,3,44.6666666666666667,65,1,0,0,0,0
p10273,44,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
